date,open,high,low,close
2020-12-31,2.72,2.77,2.61,2.61
2021-1-3,2.6,2.63,2.6,2.62
2021-1-7,2.79,3.38,2.75,3.38
2021-1-11,3.22,3.62,3.09,3.09
2021-1-15,2.67,2.8,2.59,2.8
2021-1-19,2.76,2.81,2.76,2.81
2021-1-23,2.8,2.8,2.55,2.63
2021-1-27,2.7,2.72,2.63,2.63
2021-1-31,2.51,2.91,2.51,2.91
2021-2-3,2.92,3.05,2.92,3.0
2021-2-7,3.07,3.32,3.02,3.22
2021-2-11,3.44,4.15,3.44,4.12
2021-2-15,4.57,5.45,4.57,5.13
2021-2-19,4.69,4.84,4.65,4.84
2021-2-23,5.26,5.26,4.73,4.73
2021-2-27,3.83,3.91,3.56,3.56
2021-2-28,3.71,3.72,3.45,3.68
2021-3-7,3.84,3.84,3.7,3.73
2021-3-11,3.85,4.16,3.85,4.0
2021-3-15,3.95,4.29,3.78,4.0
2021-3-19,3.82,4.17,3.82,4.17
2021-3-23,4.16,4.37,4.09,4.09
2021-3-27,4.12,4.18,3.67,4.18
2021-3-31,4.09,4.34,4.09,4.34
2021-4-3,4.79,6.22,4.79,6.22
2021-4-7,5.41,6.66,5.41,6.66
2021-4-11,5.93,6.6,5.93,6.6
2021-4-15,6.75,7.67,6.5,7.67
2021-4-19,7.87,8.52,7.24,7.24
2021-4-23,6.6,6.67,5.89,5.89
2021-4-27,5.57,5.87,4.97,5.87
2021-4-30,6.03,6.03,5.88,5.88
2021-5-3,6.44,6.62,6.44,6.54
2021-5-7,6.82,11.38,6.36,11.38
2021-5-11,10.42,10.46,9.32,9.32
2021-5-15,14.22,14.22,10.56,11.23
2021-5-19,10.19,10.19,9.11,9.35
2021-5-23,5.82,5.82,5.82,5.82
